unique_id,type,response_0.0,response_0.7,response_1.0
15_keytruda_Cardiovascular_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Cardiovascular_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Cardiovascular_toxicities_2_irae_detection_irae,brand,3,3,3
15_keytruda_Cardiovascular_toxicities_3_irae_detection_irae,brand,3,3,4
15_keytruda_Cardiovascular_toxicities_4_irae_detection_irae,brand,3,3,3
15_keytruda_Cardiovascular_toxicities_5_irae_detection_irae,brand,3,3,4
15_keytruda_Cutaneous_toxicities_0_irae_detection_irae,brand,4,4,4
15_keytruda_Cutaneous_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Cutaneous_toxicities_2_irae_detection_irae,brand,3,4,3
15_keytruda_Cutaneous_toxicities_3_irae_detection_irae,brand,3,3,4
15_keytruda_Cutaneous_toxicities_4_irae_detection_irae,brand,3,4,3
15_keytruda_Cutaneous_toxicities_5_irae_detection_irae,brand,3,3,3
15_keytruda_Cutaneous_toxicities_6_irae_detection_irae,brand,3,3,3
15_keytruda_Cutaneous_toxicities_7_irae_detection_irae,brand,4,3,3
15_keytruda_Cutaneous_toxicities_8_irae_detection_irae,brand,4,4,4
15_keytruda_Cutaneous_toxicities_9_irae_detection_irae,brand,3,3,3
15_keytruda_Endocrine_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Endocrine_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Endocrine_toxicities_2_irae_detection_irae,brand,3,3,3
15_keytruda_Endocrine_toxicities_3_irae_detection_irae,brand,3,3,3
15_keytruda_Endocrine_toxicities_4_irae_detection_irae,brand,4,4,3
15_keytruda_GI_toxicities_0_irae_detection_irae,brand,3,3,4
15_keytruda_GI_toxicities_1_irae_detection_irae,brand,3,4,4
15_keytruda_GI_toxicities_2_irae_detection_irae,brand,4,4,4
15_keytruda_GI_toxicities_3_irae_detection_irae,brand,3,3,3
15_keytruda_GI_toxicities_4_irae_detection_irae,brand,2,2,1
15_keytruda_GI_toxicities_5_irae_detection_irae,brand,2,2,3
15_keytruda_Hematologic_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Hematologic_toxicities_1_irae_detection_irae,brand,2,2,2
15_keytruda_Hematologic_toxicities_2_irae_detection_irae,brand,3,3,3
15_keytruda_Hematologic_toxicities_3_irae_detection_irae,brand,3,3,3
15_keytruda_Lung_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Lung_toxicities_1_irae_detection_irae,brand,3,3,4
15_keytruda_Lung_toxicities_2_irae_detection_irae,brand,3,3,3
15_keytruda_Musculoskeletal_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Musculoskeletal_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Musculoskeletal_toxicities_2_irae_detection_irae,brand,3,3,4
15_keytruda_Nervous_system_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Nervous_system_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Ocular_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Ocular_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Ocular_toxicities_2_irae_detection_irae,brand,3,3,3
15_keytruda_Renal_toxicities_0_irae_detection_irae,brand,3,3,3
15_keytruda_Renal_toxicities_1_irae_detection_irae,brand,3,3,3
15_keytruda_Renal_toxicities_2_irae_detection_irae,brand,3,3,3
15_keytruda_Renal_toxicities_3_irae_detection_irae,brand,3,4,3
"16_opdivo,_yervoy_Cardiovascular_toxicities_0_irae_detection_irae",brand,3,4,3
"16_opdivo,_yervoy_Cardiovascular_toxicities_1_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Cardiovascular_toxicities_2_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Cardiovascular_toxicities_3_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Cardiovascular_toxicities_4_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Cardiovascular_toxicities_5_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Cutaneous_toxicities_0_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Cutaneous_toxicities_1_irae_detection_irae",brand,4,4,3
"16_opdivo,_yervoy_Cutaneous_toxicities_2_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Cutaneous_toxicities_3_irae_detection_irae",brand,4,4,3
"16_opdivo,_yervoy_Cutaneous_toxicities_4_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Cutaneous_toxicities_5_irae_detection_irae",brand,4,3,4
"16_opdivo,_yervoy_Cutaneous_toxicities_6_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Cutaneous_toxicities_7_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Cutaneous_toxicities_8_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Cutaneous_toxicities_9_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Endocrine_toxicities_0_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Endocrine_toxicities_1_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Endocrine_toxicities_2_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Endocrine_toxicities_3_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Endocrine_toxicities_4_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_GI_toxicities_0_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_GI_toxicities_1_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_GI_toxicities_2_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_GI_toxicities_3_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_GI_toxicities_4_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_GI_toxicities_5_irae_detection_irae",brand,3,3,2
"16_opdivo,_yervoy_Hematologic_toxicities_0_irae_detection_irae",brand,3,4,3
"16_opdivo,_yervoy_Hematologic_toxicities_1_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Hematologic_toxicities_2_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Hematologic_toxicities_3_irae_detection_irae",brand,3,3,4
"16_opdivo,_yervoy_Lung_toxicities_0_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Lung_toxicities_1_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Lung_toxicities_2_irae_detection_irae",brand,3,4,4
"16_opdivo,_yervoy_Musculoskeletal_toxicities_0_irae_detection_irae",brand,4,4,3
"16_opdivo,_yervoy_Musculoskeletal_toxicities_1_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Musculoskeletal_toxicities_2_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Nervous_system_toxicities_0_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Nervous_system_toxicities_1_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Ocular_toxicities_0_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Ocular_toxicities_1_irae_detection_irae",brand,3,3,4
"16_opdivo,_yervoy_Ocular_toxicities_2_irae_detection_irae",brand,4,4,4
"16_opdivo,_yervoy_Renal_toxicities_0_irae_detection_irae",brand,4,3,3
"16_opdivo,_yervoy_Renal_toxicities_1_irae_detection_irae",brand,3,3,3
"16_opdivo,_yervoy_Renal_toxicities_2_irae_detection_irae",brand,4,4,3
"16_opdivo,_yervoy_Renal_toxicities_3_irae_detection_irae",brand,3,3,4
17_libtayo_Cardiovascular_toxicities_0_irae_detection_irae,brand,3,3,3
17_libtayo_Cardiovascular_toxicities_1_irae_detection_irae,brand,3,3,3
17_libtayo_Cardiovascular_toxicities_2_irae_detection_irae,brand,3,4,3
17_libtayo_Cardiovascular_toxicities_3_irae_detection_irae,brand,3,3,3
17_libtayo_Cardiovascular_toxicities_4_irae_detection_irae,brand,3,1,2
17_libtayo_Cardiovascular_toxicities_5_irae_detection_irae,brand,3,3,3
17_libtayo_Cutaneous_toxicities_0_irae_detection_irae,brand,4,4,4
17_libtayo_Cutaneous_toxicities_1_irae_detection_irae,brand,3,4,3
17_libtayo_Cutaneous_toxicities_2_irae_detection_irae,brand,4,4,3
17_libtayo_Cutaneous_toxicities_3_irae_detection_irae,brand,4,3,4
17_libtayo_Cutaneous_toxicities_4_irae_detection_irae,brand,4,4,4
17_libtayo_Cutaneous_toxicities_5_irae_detection_irae,brand,3,3,3
17_libtayo_Cutaneous_toxicities_6_irae_detection_irae,brand,3,4,4
17_libtayo_Cutaneous_toxicities_7_irae_detection_irae,brand,4,3,4
17_libtayo_Cutaneous_toxicities_8_irae_detection_irae,brand,4,4,4
